device_id,datekey,low_rpm_significant_hr,PercTimeSignificant,total_time_hr,usage_time_hr,Som van total_daily_fuel_ltr,PercTimeStationair
50270,20231013,2.441389,31.87%,10.2686111167,7.660556,0,49.12%
50270,20250410,2.490556,24.87%,10.4377777833,10.012778,0,39.50%
50270,20250403,2.635278,24.08%,12.0027777833,10.943889,0,30.49%
50270,20250821,2.735833,24.62%,11.71694445,11.110556,0,38.52%
50270,20240402,2.758056,37.66%,10.5986111167,7.323333,0,47.92%
50270,20250602,2.763889,34.10%,9.4902777833,8.105556,0,38.09%
50270,20250424,3.325834,36.63%,10.3241666667,9.079444,0,47.41%
50271,20231011,0,0.00%,9.60805555,7.788333,81,22.67%
50271,20231017,0,0.00%,9.15305555,7.137778,76.5,7.88%
50271,20231025,0,0.00%,9.0852777833,7.852778,94.5,7.78%
50271,20231031,0,0.00%,6.4788888833,5.814167,71.5,8.32%
50271,20231128,0,0.00%,9.1927777833,7.198056,88.5,13.71%
50271,20231201,0,0.00%,9.9241666667,8.176944,96,12.37%
50271,20231204,0,0.00%,9.7477777833,7.892222,94.5,4.23%
50271,20231205,0,0.00%,9.32444445,7.795556,79.5,13.98%
50271,20231207,0,0.00%,8.7277777833,7.585833,83,5.91%
50271,20231208,0,0.00%,9.9227777833,8.337222,85.5,8.68%
50271,20231215,0,0.00%,9.32694445,7.603889,86.5,9.40%
50271,20231218,0,0.00%,10.5686111167,9.229444,112,8.45%
50271,20231219,0,0.00%,9.67694445,8.420556,81,12.06%
50271,20240116,0,0.00%,5.2108333333,4.050556,28.5,38.59%
50271,20240129,0,0.00%,9.09,7.877222,91,9.70%
50271,20240130,0,0.00%,8.9727777833,7.444167,89.5,10.02%
50271,20240201,0,0.00%,10.5166666667,8.725,102,9.96%
50271,20240205,0,0.00%,9.66444445,8.036111,91,11.40%
50271,20240207,0,0.00%,9.3402777833,7.778889,83,13.38%
50271,20240208,0,0.00%,9.7147222167,7.685833,80,10.24%
50271,20240213,0,0.00%,9.2661111167,8.346111,97.5,11.86%
50271,20240216,0,0.00%,8.4716666667,7.891944,87.5,8.20%
50271,20240227,0,0.00%,8.6241666667,6.907778,67,8.34%
50271,20240228,0,0.00%,9.49694445,6.57,70.5,11.95%
50271,20240313,0,0.00%,8.71805555,7.548056,87.5,7.76%
50271,20240319,0,0.00%,6.7397222167,5.224444,58,11.08%
50271,20240320,0,0.00%,9.08944445,7.873333,98.5,9.55%
50271,20240322,0,0.00%,7.9016666667,6.465278,65.5,23.07%
50271,20240326,0,0.00%,10.4183333333,6.679167,53,21.71%
50271,20240327,0,0.00%,7.1466666667,6.129167,47,22.13%
50271,20240403,0,0.00%,9.8113888833,8.048056,79.5,11.44%
50271,20240404,0,0.00%,9.6897222167,7.4225,91,6.89%
50271,20240405,0,0.00%,8.7838888833,7.999722,92,12.30%
50271,20240408,0,0.00%,9.0866666667,8.315833,103.5,7.23%
50271,20240410,0,0.00%,8.7713888833,7.378611,84,2.69%
50271,20240412,0,0.00%,6.8075,4.784444,43.5,10.21%
50271,20240418,0,0.00%,9.15444445,7.799167,65.5,12.90%
50271,20240419,0,0.00%,9.2333333333,8.045556,87,11.93%
50271,20240423,0,0.00%,8.385,7.269167,69,10.05%
50271,20240424,0,0.00%,9.2433333333,7.913889,98,13.36%
50271,20240426,0,0.00%,7.5691666667,5.886389,64.5,10.51%
50271,20240507,0,0.00%,7.9333333333,6.343056,69.5,9.10%
50271,20240513,0,0.00%,9.3997222167,7.677222,88.5,5.88%
50271,20240517,0,0.00%,9.1077777833,8.121389,96,5.96%
50271,20240521,0,0.00%,7.64444445,5.82,44.5,17.99%
50271,20240530,0,0.00%,9.5572222167,8.008333,71,5.52%
50271,20240531,0,0.00%,8.3125,4.441389,35,15.79%
50271,20240603,0,0.00%,9.4375,5.855,33,9.32%
50271,20240606,0,0.00%,7.3227777833,5.413611,66,6.88%
50271,20240610,0,0.00%,7.57944445,5.26,50.5,12.05%
50271,20240611,0,0.00%,8.77944445,6.387222,65,3.44%
50271,20240612,0,0.00%,8.8908333333,7.6875,84.5,4.62%
50271,20240613,0,0.00%,5.7925,5.161944,53.5,2.77%
50271,20240617,0,0.00%,8.9063888833,7.618056,76,8.70%
50271,20240618,0,0.00%,8.6752777833,7.541944,87,5.85%
50271,20240620,0,0.00%,8.6875,6.679167,57,11.42%
50271,20240626,0,0.00%,9.03805555,7.505833,85.5,17.48%
50271,20240627,0,0.00%,8.0836111167,6.420833,59.5,22.57%
50271,20240628,0,0.00%,7.55694445,5.6975,70,13.31%
50271,20240701,0,0.00%,8.9697222167,7.129167,85.5,6.55%
50271,20240703,0,0.00%,8.9008333333,7.431111,73.5,7.06%
50271,20240717,0,0.00%,8.5783333333,7.341944,76,20.60%
50271,20240718,0,0.00%,4.89694445,4.060833,31.5,16.44%
50271,20240723,0,0.00%,8.2808333333,6.744444,83,5.48%
50271,20240828,0,0.00%,8.6188888833,7.046389,65,12.67%
50271,20240830,0,0.00%,8.7258333333,6.785833,61,6.30%
50271,20240904,0,0.00%,9.2333333333,7.531389,69,12.53%
50271,20240906,0,0.00%,8.9647222167,7.908333,118,4.10%
50271,20240909,0,0.00%,8.6758333333,7.3225,73.5,10.82%
50271,20240913,0,0.00%,7.2113888833,5.404167,53,14.87%
50271,20240919,0,0.00%,9.3988888833,8.019722,82,6.78%
50271,20240920,0,0.00%,8.3486111167,7.259444,72,8.51%
50271,20240924,0,0.00%,5.4563888833,4.519722,47.5,15.83%
50271,20240927,0,0.00%,8.20305555,6.670833,78.5,10.96%
50271,20240930,0,0.00%,9.0902777833,7.827222,86,13.58%
50271,20241007,0,0.00%,9.1997222167,7.978611,94.5,10.27%
50271,20241008,0,0.00%,8.9283333333,7.521111,95.5,9.31%
50271,20241009,0,0.00%,7.1636111167,6.0775,76.5,7.74%
50271,20241015,0,0.00%,9.0952777833,7.994722,80,9.34%
50271,20241018,0,0.00%,9.4808333333,8.850556,115.5,10.08%
50271,20241022,0,0.00%,9.3166666667,8.073056,100.5,12.66%
50271,20241105,0,0.00%,8.92694445,8.430556,74.5,10.19%
50271,20241108,0,0.00%,8.9661111167,7.145,69,11.68%
50271,20241115,0,0.00%,8.9097222167,7.700556,79,7.67%
50271,20241122,0,0.00%,8.6025,7.255833,71,18.07%
50271,20241128,0,0.00%,9.0566666667,7.785278,78.5,13.60%
50271,20241129,0,0.00%,6.2416666667,5.649444,64.5,9.34%
50271,20241209,0,0.00%,10.125,8.8,117.5,8.61%
50271,20241210,0,0.00%,9.6288888833,8.064444,106.5,7.39%
50271,20241211,0,0.00%,9.7841666667,8.983889,121.5,8.72%
50271,20241212,0,0.00%,10.0511111167,8.178333,100.5,7.31%
50271,20250109,0,0.00%,8.87555555,7.346111,79,11.60%
50271,20250116,0,0.00%,8.4011111167,6.807778,64,13.53%
50271,20250117,0,0.00%,8.08694445,6.298056,66,9.05%
50271,20250124,0,0.00%,8.3133333333,6.615,58.5,28.48%
50271,20250128,0,0.00%,8.3033333333,6.013333,63,12.52%
50271,20250130,0,0.00%,9.0708333333,7.960556,93,10.44%
50271,20250131,0,0.00%,8.9738888833,7.561944,93,8.33%
50271,20250203,0,0.00%,9.0416666667,7.965833,84,12.15%
50271,20250204,0,0.00%,8.7322222167,7.533333,80,9.80%
50271,20250205,0,0.00%,8.27,6.7125,64,7.64%
50271,20250206,0,0.00%,8.3727777833,7.046667,77.5,7.08%
50271,20250210,0,0.00%,8.7183333333,6.904167,67,8.95%
50271,20250211,0,0.00%,8.57694445,6.27,60,10.77%
50271,20250219,0,0.00%,9.5172222167,8.081944,78,9.44%
50271,20250221,0,0.00%,9.1533333333,7.653333,81.5,11.25%
50271,20250225,0,0.00%,8.58305555,6.397222,51,15.68%
50271,20250304,0,0.00%,9.3913888833,7.302778,82,18.34%
50271,20250305,0,0.00%,9.4802777833,7.772222,91.5,7.38%
50271,20250310,0,0.00%,8.8777777833,7.495556,84.5,4.20%
50271,20250311,0,0.00%,8.45944445,7.026944,76.5,6.84%
50271,20250312,0,0.00%,8.9936111167,7.748889,89.5,5.03%
50271,20250313,0,0.00%,8.9988888833,7.560833,80,9.75%
50271,20250317,0,0.00%,6.8247222167,5.928056,63.5,6.37%
50271,20250318,0,0.00%,9.2208333333,7.834444,76.5,9.80%
50271,20250319,0,0.00%,9.9213888833,7.950833,84,5.39%
50271,20250320,0,0.00%,9.3138888833,7.075833,83.5,6.05%
50271,20250324,0,0.00%,9.4927777833,7.143611,87.5,2.96%
50271,20250331,0,0.00%,8.9688888833,7.536111,92.5,6.69%
50271,20250401,0,0.00%,8.9036111167,7.705278,75.5,15.88%
50271,20250404,0,0.00%,8.5852777833,6.836944,78,12.57%
50271,20250407,0,0.00%,8.5175,7.4275,96.5,10.09%
50271,20250410,0,0.00%,8.59,7.019167,68,4.67%
50271,20250416,0,0.00%,5.4916666667,5.012778,67,6.33%
50271,20250417,0,0.00%,8.9616666667,7.689722,91,7.72%
50271,20250423,0,0.00%,8.62,7.324167,78,5.72%
50271,20250424,0,0.00%,8.8997222167,7.816111,82.5,3.65%
50271,20250425,0,0.00%,8.7222222167,7.286944,78,3.58%
50271,20250512,0,0.00%,8.9411111167,7.816944,91,3.12%
50271,20250513,0,0.00%,9.1797222167,8.058889,84.5,7.54%
50271,20250514,0,0.00%,8.9761111167,7.865556,82,4.31%
50271,20250515,0,0.00%,9.1016666667,7.923056,102.5,4.40%
50271,20250519,0,0.00%,8.8563888833,7.704722,94.5,4.65%
50271,20250520,0,0.00%,8.9266666667,7.875556,98.5,3.24%
50271,20250523,0,0.00%,8.8913888833,7.869444,123.5,4.97%
50271,20250527,0,0.00%,8.8747222167,7.721111,100.5,4.13%
50271,20250528,0,0.00%,6.9558333333,6.256944,70.5,13.06%
50271,20250602,0,0.00%,9.445,8.246389,104.5,5.98%
50271,20250603,0,0.00%,9.4266666667,8.115,106,5.46%
50271,20250605,0,0.00%,9.6725,8.053889,103.5,6.71%
50271,20250610,0,0.00%,9.4872222167,7.799444,89,7.20%
50271,20250611,0,0.00%,9.20555555,7.695,85,7.39%
50271,20250612,0,0.00%,9.2383333333,6.073889,61.5,14.11%
50271,20250613,0,0.00%,9.2402777833,7.596111,115.5,5.38%
50271,20250617,0,0.00%,7.90055555,6.046944,58.5,14.13%
50271,20250618,0,0.00%,10.5597222167,9.048611,108.5,7.02%
50271,20250619,0,0.00%,9.7602777833,8.359444,89.5,7.93%
50271,20250624,0,0.00%,8.9733333333,7.057778,64,9.36%
50271,20250627,0,0.00%,9.0586111167,7.783889,102.5,3.64%
50271,20250630,0,0.00%,9.2075,7.538611,82.5,8.31%
50271,20250701,0,0.00%,7.3516666667,5.580278,57.5,11.43%
50271,20250702,0,0.00%,7.57,6.914722,64.5,7.98%
50271,20250707,0,0.00%,9.1538888833,8.188333,95.5,7.49%
50271,20250714,0,0.00%,8.97555555,7.872778,83,3.60%
50271,20250715,0,0.00%,9.0941666667,8.174444,88,6.87%
50271,20250716,0,0.00%,9.0133333333,7.644444,83,4.51%
50271,20250821,0,0.00%,9.22194445,7.976944,84,23.09%
50271,20250827,0,0.00%,9.8475,8.330278,114.5,8.59%
50271,20250829,0,0.00%,9.55944445,7.644167,114.5,7.52%
50271,20250901,0,0.00%,8.8841666667,7.32,75.5,9.90%
50271,20250903,0,0.00%,8.8361111167,7.285833,86,10.99%
50271,20250912,0,0.00%,8.715,7.786389,89,16.61%
50271,20250919,0,0.00%,8.4902777833,7.075278,96,10.61%
50271,20250922,0,0.00%,8.9661111167,7.842222,103,7.90%
50271,20251002,0,0.00%,9.25944445,8.101111,99.5,5.52%
50271,20251006,0,0.00%,6.33,4.608611,57,12.65%
50271,20251007,0,0.00%,8.6766666667,7.286389,96,3.23%
50271,20251008,0,0.00%,8.7983333333,7.455,83,4.11%
50271,20251013,0,0.00%,8.5736111167,7.275,76,6.04%
50271,20250902,0.204444,2.39%,10.05055555,8.551667,91,13.83%
50271,20250409,0.204444,2.40%,9.8708333333,8.505556,84,9.77%
50271,20251001,0.204444,2.54%,9.11305555,8.036667,100,15.15%
50271,20240411,0.204444,2.56%,9.3258333333,7.996667,94.5,10.67%
50271,20250110,0.204444,2.60%,9.11805555,7.851389,89,7.99%
50271,20250918,0.204444,2.69%,8.8686111167,7.590556,101,22.48%
50271,20250306,0.204444,2.69%,8.8472222167,7.588889,103,9.08%
50271,20240306,0.204444,2.70%,8.63555555,7.58,90.5,14.23%
50271,20240619,0.204444,2.70%,8.9213888833,7.57,74,8.40%
50271,20240524,0.204444,2.85%,8.6611111167,7.167778,66,18.84%
50271,20250828,0.204444,2.94%,8.19194445,6.963333,72,9.98%
50271,20240827,0.204444,2.97%,8.5261111167,6.893333,61,16.22%
50271,20250328,0.204444,3.04%,8.4866666667,6.719722,69,17.13%
50271,20250415,0.204444,3.10%,8.18444445,6.589167,55,20.07%
50271,20250114,0.204444,3.26%,7.9413888833,6.2775,61,12.66%
50271,20240402,0.204444,4.99%,9.9991666667,4.098333,29,32.20%
50271,20240614,0.204722,3.02%,8.1575,6.785556,71.5,9.33%
50271,20241016,0.221389,2.70%,9.0266666667,8.213056,88,11.37%
50271,20250326,0.221389,2.96%,8.7627777833,7.483056,97,15.74%
50271,20241017,0.221389,3.00%,8.6575,7.382778,62.5,21.01%
50271,20250122,0.221389,3.07%,8.9286111167,7.221111,81.5,14.05%
50271,20250321,0.221389,3.10%,9.1941666667,7.151667,76.5,12.15%
50271,20250411,0.221389,3.23%,8.4438888833,6.850278,56,7.60%
50271,20250703,0.221389,4.23%,5.2283333333,5.228333,50,7.47%
50271,20241126,0.221389,4.55%,6.2622222167,4.862222,50,18.72%
50271,20240916,0.221667,2.75%,8.96944445,8.05,84.5,14.70%
50271,20240123,0.221667,2.76%,9.70555555,8.023889,81.5,12.38%
50271,20251003,0.221667,2.81%,9.1297222167,7.901389,91.5,7.87%
50271,20240119,0.221667,2.83%,9.6075,7.837222,85.5,10.66%
50271,20240905,0.221667,3.24%,8.3913888833,6.836667,68.5,15.35%
50271,20240515,0.221667,3.27%,9.3808333333,6.771389,79.5,17.77%
50271,20240903,0.231389,3.46%,8.97805555,6.683333,52,18.14%
50271,20241002,0.238333,2.74%,9.2763888833,8.698056,79,13.33%
50271,20250526,0.238333,3.17%,8.4441666667,7.525,95,7.01%
50271,20241010,0.238333,3.28%,8.5902777833,7.260556,73,10.62%
50271,20241001,0.238611,2.89%,9.3316666667,8.248611,64.5,27.05%
50271,20240923,0.238611,2.98%,9.07,8.014722,85,20.59%
50271,20240328,0.238611,3.01%,9.2058333333,7.94,53,15.17%
50271,20231024,0.238611,3.05%,9.6083333333,7.815833,83.5,13.85%
50271,20240917,0.238611,3.11%,9.1358333333,7.682778,83.5,12.99%
50271,20240209,0.238611,3.16%,9.02944445,7.555833,84,12.10%
50271,20240318,0.238611,3.18%,8.7736111167,7.496389,78,12.05%
50271,20250509,0.238611,3.29%,9.0772222167,7.2625,72.5,11.44%
50271,20240220,0.246944,4.15%,10.5377777833,5.949444,55,10.47%
50271,20241011,0.255278,3.80%,7.80305555,6.722222,67.5,10.47%
50271,20240215,0.255556,3.11%,9.1816666667,8.226944,89.5,10.80%
50271,20251014,0.255556,3.54%,8.5586111167,7.221111,74,7.07%
50271,20250121,0.255556,3.63%,8.4947222167,7.038333,67.5,14.73%
50271,20240514,0.255833,3.97%,8.9486111167,6.443333,57,11.70%
50271,20231019,0.2625,3.20%,10.31805555,8.192222,97.5,12.57%
50271,20241213,0.2725,3.40%,9.28055555,8.008611,82,12.32%
50271,20231110,0.2725,3.79%,9.8633333333,7.193889,52,19.80%
50271,20241127,0.2725,3.96%,8.47,6.883889,64.5,10.66%
50271,20250917,0.2725,5.07%,13.84055555,5.370278,98.5,20.32%
50271,20231211,0.272778,3.57%,8.7816666667,7.630556,87.5,7.22%
50271,20231013,0.272778,3.68%,8.3933333333,7.413611,67,15.00%
50271,20231114,0.274722,5.54%,7.2247222167,4.961667,32.5,16.11%
50271,20250327,0.289444,3.74%,8.77805555,7.738889,104,15.59%
50271,20250818,0.289444,4.05%,9.375,7.1425,73,19.06%
50271,20231027,0.289722,3.55%,9.7363888833,8.153056,105.5,12.45%
50271,20250626,0.289722,3.65%,9.67194445,7.93,88.5,10.52%
50271,20240709,0.289722,5.50%,6.6125,5.263056,49,20.82%
50271,20240912,0.296111,3.93%,8.7677777833,7.539167,82,17.96%
50271,20241118,0.306389,4.24%,8.7916666667,7.233333,69,16.72%
50271,20241114,0.306667,3.94%,8.99305555,7.776389,81,7.23%
50271,20250929,0.306667,4.20%,8.7433333333,7.298611,75,11.18%
50271,20250516,0.321944,4.31%,8.74055555,7.461667,87.5,12.95%
50271,20231212,0.323611,4.21%,10.085,7.681111,79.5,13.64%
50271,20250108,0.323611,4.30%,9.1475,7.524444,81,12.73%
50271,20241111,0.323611,4.34%,8.4233333333,7.465,72,22.08%
50271,20251009,0.323611,4.44%,8.5858333333,7.292778,68.5,17.00%
50271,20240508,0.323889,4.04%,9.3391666667,8.009444,107,15.67%
50271,20240409,0.323889,4.04%,9.0002777833,8.008889,104.5,10.00%
50271,20240722,0.323889,4.58%,8.85305555,7.066667,84.5,12.53%
50271,20240305,0.323889,4.80%,8.2525,6.750278,76,14.16%
50271,20231220,0.338056,5.11%,8.6825,6.614444,72,11.54%
50271,20240625,0.341111,4.45%,9.0991666667,7.656944,100.5,11.41%
50271,20240910,0.357778,5.35%,8.51694445,6.693056,69.5,11.23%
50271,20250625,0.358056,4.72%,8.8697222167,7.593611,67,16.38%
50271,20240527,0.358056,4.97%,8.6838888833,7.202222,82,9.57%
50271,20240725,0.374445,8.75%,6.5533333333,4.281667,33,23.54%
50271,20250522,0.374722,4.39%,9.5611111167,8.538889,113.5,14.54%
50271,20250930,0.374722,4.40%,9.9675,8.518889,117.5,10.41%
50271,20231214,0.375,4.82%,9.56805555,7.785,79.5,18.25%
50271,20240311,0.375,5.42%,8.6022222167,6.921944,72,9.20%
50271,20250325,0.391667,5.12%,8.74805555,7.644722,83.5,12.71%
50271,20250822,0.391944,6.71%,8.3202777833,5.838611,59.5,16.57%
50271,20231016,0.392222,5.23%,9.43555555,7.502222,64,24.32%
50271,20241205,0.408889,5.99%,9.3427777833,6.826111,84.5,11.81%
50271,20250227,0.425833,4.46%,9.8102777833,9.540556,114.5,12.58%
50271,20250314,0.425833,5.48%,9.32055555,7.774167,73.5,18.09%
50271,20231018,0.426111,4.87%,10.16,8.745833,98.5,13.07%
50271,20250704,0.431667,7.24%,8.6291666667,5.965278,63,14.78%
50271,20250616,0.442778,6.04%,8.5716666667,7.3325,94,12.99%
50271,20240125,0.443056,6.15%,10.2913888833,7.205556,70,16.09%
50271,20231213,0.443333,5.45%,9.7213888833,8.140556,84,23.04%
50271,20240312,0.443333,6.15%,8.7327777833,7.209722,79.5,9.32%
50271,20240624,0.445833,5.63%,9.2872222167,7.918333,105,16.82%
50271,20250228,0.4525,6.29%,8.9261111167,7.195,83,9.30%
50271,20241014,0.459722,6.09%,8.9311111167,7.544722,77,17.39%
50271,20240314,0.460278,6.11%,8.975,7.538333,78,11.91%
50271,20250123,0.462778,6.91%,8.2733333333,6.696111,74.5,15.42%
50271,20240710,0.474722,6.02%,9.1791666667,7.884444,93.5,13.54%
50271,20250521,0.476945,5.47%,9.195,8.719722,118,12.91%
50271,20240702,0.4775,8.54%,7.4266666667,5.5925,46.5,25.46%
50271,20241003,0.487222,6.69%,9.0661111167,7.281111,61,22.34%
50271,20250220,0.493889,6.52%,8.98444445,7.578056,81.5,22.56%
50271,20240902,0.493889,6.86%,8.4616666667,7.200833,65.5,13.86%
50271,20250507,0.494167,6.07%,9.2275,8.143333,81.5,9.86%
50271,20240925,0.494167,6.09%,9.3225,8.113056,101,15.51%
50271,20231103,0.494167,6.43%,8.8497222167,7.690833,71.5,13.87%
50271,20240621,0.494167,7.35%,8.2433333333,6.724722,65.5,18.06%
50271,20241121,0.503889,6.67%,9.0252777833,7.556944,66.5,21.16%
50271,20240712,0.510833,6.97%,8.0508333333,7.331111,73,10.99%
50271,20241216,0.510833,7.06%,7.8247222167,7.236667,78.5,14.10%
50271,20250307,0.523333,8.06%,8.5683333333,6.49,76.5,18.83%
50271,20250904,0.528056,6.55%,9.1597222167,8.056111,72.5,16.81%
50271,20240911,0.528056,7.20%,8.65944445,7.331111,70.5,16.18%
50271,20240605,0.540556,12.73%,7.735,4.246667,32.5,26.71%
50271,20231206,0.545278,7.37%,9.4713888833,7.398611,75,18.85%
50271,20250925,0.545278,9.89%,7.8727777833,5.514167,57,26.34%
50271,20241104,0.547222,7.14%,9.0858333333,7.660833,69,18.05%
50271,20250508,0.561945,6.89%,8.8786111167,8.159444,82,13.11%
50271,20241112,0.561945,7.04%,9.34944445,7.984722,71,16.00%
50271,20250422,0.561945,7.74%,8.5891666667,7.256944,57.5,16.63%
50271,20240214,0.562222,6.42%,9.8302777833,8.756111,115.5,19.04%
50271,20240229,0.5625,5.83%,10.5002777833,9.648056,118,12.67%
50271,20231023,0.5625,7.06%,9.11194445,7.970278,84,16.42%
50271,20240325,0.562778,6.37%,10.0347222167,8.838889,97,16.77%
50271,20241119,0.565278,7.67%,8.6272222167,7.366389,69.5,13.67%
50271,20250717,0.579167,7.27%,9.0788888833,7.966667,84,15.53%
50271,20250915,0.579445,7.69%,8.7936111167,7.535556,86.5,20.26%
50271,20240202,0.579722,7.08%,9.84944445,8.184167,85.5,15.64%
50271,20241106,0.596111,7.80%,9.16555555,7.642778,63,22.18%
50271,20240315,0.613333,6.69%,9.17055555,9.170556,103.5,19.14%
50271,20240607,0.613889,13.17%,10.3811111167,4.6625,42.5,23.60%
50271,20240221,0.627222,9.94%,9.55555555,6.307222,71.5,21.59%
50271,20250418,0.630278,9.15%,8.4516666667,6.891667,71.5,16.54%
50271,20241206,0.6475,7.85%,9.04055555,8.245556,87,21.23%
50271,20241219,0.664167,8.55%,7.77055555,7.770556,84,19.43%
50271,20240704,0.665,8.72%,9.3052777833,7.622778,74.5,16.50%
50271,20240523,0.671111,15.95%,8.4888888833,4.206667,29,30.46%
50271,20231102,0.6775,9.02%,9.7252777833,7.508333,67.5,20.29%
50271,20240212,0.691111,8.38%,9.9113888833,8.244167,75.5,21.14%
50271,20250213,0.698333,8.80%,9.3452777833,7.931667,73,13.80%
50271,20250212,0.715278,9.03%,9.1988888833,7.918611,87,15.99%
50271,20240425,0.715556,8.01%,10.865,8.936944,92,22.99%
50271,20250825,0.715556,9.08%,9.1841666667,7.883889,84,22.13%
50271,20250408,0.749722,10.43%,8.1988888833,7.188889,71,18.46%
50271,20231109,0.75,11.34%,10.9072222167,6.612222,40.5,30.27%
50271,20240711,0.759445,9.97%,9.2358333333,7.618889,70.5,18.31%
50271,20250129,0.766389,10.61%,8.2991666667,7.225278,87,18.13%
50271,20240422,0.766945,8.07%,9.8011111167,9.5025,95.5,15.46%
50271,20240708,0.767222,11.97%,9.0877777833,6.407778,62.5,25.50%
50271,20231129,0.767222,15.05%,6.3247222167,5.096944,51,31.04%
50271,20250414,0.783611,10.86%,9.0058333333,7.216944,55.5,17.26%
50271,20250120,0.783611,11.02%,8.61444445,7.108056,57.5,21.80%
50271,20250115,0.79,11.23%,8.69,7.035278,66,23.23%
50271,20231221,0.818056,11.25%,8.40944445,7.270833,79,19.19%
50271,20250403,0.819445,12.98%,8.04055555,6.313889,60.5,14.93%
50271,20240126,0.835278,10.50%,9.0897222167,7.955833,88,18.04%
50271,20241004,0.851667,11.53%,8.74555555,7.384444,75.5,22.08%
50271,20250218,0.851945,10.03%,9.7222222167,8.492222,85,16.42%
50271,20240226,0.852222,14.12%,8.295,6.033889,45.5,28.97%
50271,20240131,0.8525,10.95%,9.49555555,7.788333,73.5,31.39%
50271,20240715,0.8525,12.53%,9.2802777833,6.804444,59.5,32.10%
50271,20231026,0.856389,10.55%,9.1497222167,8.117222,104.5,15.22%
50271,20250107,0.868611,10.99%,8.5563888833,7.903056,68,17.75%
50271,20250916,0.903056,12.39%,8.7358333333,7.288333,80.5,17.96%
50271,20241023,0.92,9.98%,9.2175,9.2175,108.5,15.11%
50271,20240415,0.920833,15.34%,8.5608333333,6.003056,47,35.21%
50271,20240528,0.931945,11.21%,8.9875,8.3125,46.5,28.78%
50271,20240329,0.954722,11.79%,9.86555555,8.098889,53,28.71%
50271,20240222,0.954722,14.64%,7.95,6.520556,50.5,26.95%
50271,20240219,0.971389,12.11%,9.96305555,8.024444,72,21.31%
50271,20231030,0.971667,12.81%,8.5677777833,7.583056,76.5,15.67%
50271,20241202,0.987778,12.52%,8.6616666667,7.891389,75.5,19.09%
50271,20231107,1.005833,12.74%,9.785,7.893889,62.5,31.73%
50271,20231130,1.0225,11.14%,9.1772222167,9.177222,109,18.10%
50271,20231101,1.031945,15.25%,8.0377777833,6.766667,52.5,19.98%
50271,20240308,1.040278,18.55%,8.7127777833,5.608889,52.5,33.23%
50271,20250214,1.056111,13.06%,9.5558333333,8.085,68.5,24.23%
50271,20250623,1.056111,16.52%,8.9075,6.392222,40.5,32.62%
50271,20231020,1.071667,14.10%,9.04194445,7.602222,74.5,20.60%
50271,20250217,1.124167,13.99%,9.3988888833,8.033333,57,31.19%
50271,20250819,1.125,15.33%,9.1427777833,7.339167,62,35.11%
50271,20240926,1.141111,15.06%,8.6861111167,7.575278,81.5,18.77%
50271,20240223,1.159167,16.26%,7.9025,7.13,56,26.25%
50271,20240516,1.176111,16.08%,8.7908333333,7.311944,81.5,22.58%
50271,20240826,1.185278,18.83%,9.6658333333,6.293056,42,35.60%
50271,20240918,1.246389,15.91%,8.52194445,7.835833,69,23.52%
50271,20231012,1.284722,14.79%,10.23694445,8.684167,79,24.08%
50271,20240118,1.2925,17.54%,8.1702777833,7.370556,64.5,34.03%
50271,20240307,1.310556,18.95%,8.1177777833,6.915833,60.5,28.81%
50271,20231127,1.329445,15.09%,9.5627777833,8.809444,77.5,26.01%
50271,20241120,1.379167,19.31%,8.6258333333,7.141667,61.5,30.27%
50271,20241125,1.448056,20.93%,8.0502777833,6.918611,64,29.00%
50271,20250127,1.464722,22.09%,8.6758333333,6.629722,58,30.37%
50271,20240304,1.473056,30.66%,7.2913888833,4.805,36,42.61%
50271,20231117,1.482778,16.36%,9.6525,9.061944,70,29.26%
50271,20250820,1.499445,23.47%,8.175,6.387778,48,41.93%
50271,20240529,1.558889,25.68%,9.4925,6.070556,32.5,35.63%
50271,20250106,1.561111,22.28%,8.7013888833,7.008333,70,28.88%
50271,20240705,1.602222,20.71%,7.7372222167,7.737222,69.5,23.59%
50271,20240321,1.618611,19.99%,9.7222222167,8.095278,67,29.88%
50271,20241218,1.703611,20.53%,8.2963888833,8.296389,86.5,27.02%
50271,20241021,1.771667,26.27%,8.1472222167,6.743889,43.5,39.53%
50271,20231115,1.841111,18.45%,9.9783333333,9.978333,74.5,29.71%
50271,20240829,2.048333,28.46%,8.955,7.196667,52.5,39.21%
50271,20241024,2.162778,32.03%,8.4636111167,6.7525,60.5,38.78%
50271,20231106,2.349722,28.37%,9.31,8.283333,59.5,39.25%
50271,20231116,2.573611,26.76%,9.6163888833,9.616389,69,48.11%
50271,20241107,2.657223,29.37%,9.04694445,9.046944,87.5,41.98%
50271,20241204,3.321945,41.70%,8.79944445,7.965833,63,50.32%
50271,20241203,3.823056,44.49%,8.5922222167,8.592222,66.5,51.13%
50597,20250310,0,0.00%,8.9783333333,7.986389,50.5,13.88%
50597,20250313,0,0.00%,8.8208333333,7.711944,45,19.01%
50597,20250314,0,0.00%,7.3022222167,5.766667,38,15.69%
50597,20250325,0,0.00%,8.4747222167,7.421667,39.5,26.90%
50597,20250331,0,0.00%,9.21805555,7.305,42.5,30.32%
50597,20250716,0,0.00%,9.2463888833,7.5425,41,14.48%
