nox_device_id,Pilot,MainGroupLabel,SubGroupLabel,name,BrandLabel,TypeOfEquipment,ConstructionYear,Power,EngineClassificationLabel,Machinegroep,TNO_fuel_per_hr,Cat_Vermogen_Seb,MachineId,equipment_id,device_id,datekey,SensorSupplier,CANBUS_device_id,FF_device_id,CANBUS_validated_duration,CANBUS_validated_fuel,CANBUS_AUB,FF_validated_duration,FF_validated_fuel,FF_AUB,countRows,countRowsValid,FuelMassFlow,NOxTotal,C02Total,duration_from_rows,duration_from_rows_valid,FF_NOxPerLiter,FF_NOxPerUur,FF_FPH,FF_motorbelasting,FF_Diff_AUB,FF_U,FF_A_equivalent,CANBUS_NOxPerLiter,CANBUS_NOxPerUur,CANBUS_FPH,CANBUS_motorbelasting,CANBUS_Diff_AUB,CANBUS_U,CANBUS_A_equivalent,NOxMAF_NOxPerLiter,NOxMAF_NOxPerUur,NOxMAF_FPH,NOxMAF_motorbelasting,NOxMAF_AUB_NoxEmission,NOxMAF_Diff_AUB,NOxMAF_A_equivalent,Belastingtype
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251217,GPS Buddy,,301448,,,,8.4,138.0,0.7872,17156,17156,126.29287515742244,0.09638894790741423,331.73440448470234,4.765555555555555,4.765555555555555,0.000698470637010248,0.011474874750882645,16.428571,0.2987012909090909,-0.8775546901582645,0.6283200000000001,0.07088234171538416,,,,,,,,0.0007632176224293464,0.020226170442108796,26.501183735417744,0.48183970428032263,0.7058093058500821,-0.8634348582421669,0.07049011564145148,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251218,GPS Buddy,,301448,,,,8.4,112.0,0.6468,17208,17208,102.72909651687101,0.16383621688850014,269.83925747035886,4.78,4.78,0.001462823365075894,0.019504311534345255,13.333333,0.24242423636363636,-0.746697252800711,0.6283200000000001,0.0693742970324437,,,,,,,,0.0015948375138449078,0.03427535918169459,21.491442785956277,0.39075350519920504,0.5786371211911034,-0.7168584404829589,0.06877785483260739,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20251219,GPS Buddy,,301448,,,,2.05,21.5,0.12635,4131,4131,19.410737583075388,0.09723960462032613,50.98632416677489,1.1475,1.1475,0.004522772307922146,0.04743395347332982,10.487805,0.19068736363636363,-0.2303948981375058,0.15334,0.06294341712635732,,,,,,,,0.005009578034021299,0.08474039618329075,16.91567545366047,0.30755773552109944,0.11055548294860706,-0.12044520970950823,0.06149131693009231,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20260106,GPS Buddy,,301448,,,,7.65,133.0,0.75645,15793,15793,121.43405835631688,0.1321447996402497,318.9717154097576,4.3869444444444445,4.3869444444444445,0.0009935699221071406,0.017273830018333294,17.385621,0.3161022,-0.8253092740561178,0.5722200000000001,0.07020440013664188,,,,,,,,0.0010882021191493485,0.0301222900589225,27.680786068004718,0.5032870194182676,0.6776786351241109,-0.80500373954382,0.06976614910733894,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20260107,GPS Buddy,,301448,,,,8.05,140.0,0.79625,16507,16507,123.38808436243583,0.13557680534307423,324.1043695890186,4.585277777777778,4.585277777777778,0.0009684057524505303,0.016841839173052698,17.391304,0.3162055272727273,-0.8297308567119948,0.6021400000000001,0.07025890053815101,,,,,,,,0.0010987836146708922,0.029567848523704393,26.909619081424474,0.48926580148044496,0.6892220455571536,-0.8032900917534107,0.0697543990198089,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20260112,GPS Buddy,,301448,,,,8.9,165.0,0.9355,31507,31507,259.0807775096842,0.15308345314727523,680.5293436662776,8.751944444444444,8.751944444444444,0.0009277785039228802,0.017200387994075868,18.539326,0.33707865454545455,-0.8363618886720735,0.66572,0.07030851840385671,,,,,,,,0.0005908715213020894,0.017491365706553335,29.602654851274664,0.5382300882049939,1.4427959185522967,-0.89389805503409,0.07082180923583063,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20260113,GPS Buddy,,301448,,,,8.4,153.0,0.8682,29672,29672,236.94989044382174,0.1421517820351275,622.3979832679954,8.242222222222223,8.242222222222223,0.0009290966146086764,0.016922831194658032,18.214286,0.33116883636363637,-0.8362683920350985,0.6283200000000001,0.07031611562894108,,,,,,,,0.0005999233921099033,0.017246779088833993,28.748302392706936,0.5226964071401261,1.3207405183966374,-0.8923696365371617,0.07081304330664084,"dhi, zwaar"
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20260114,GPS Buddy,,301448,,,,7.6,99.0,0.5726,26772,26772,161.15968531758185,0.16393264062354418,423.31930577342706,7.4366666666666665,7.4366666666666665,0.0016558852588236786,0.021570084292571602,13.026316,0.23684210909090908,-0.7137047841013898,0.56848,0.06897381114133633,,,,,,,,0.0010172062591242838,0.022043832354406104,21.67095626543206,0.39401738664421926,0.9074456357149421,-0.8193471496566427,0.0700293854188138,"dhi, zwaar"
300260,Boskalis,Bulldozer,Bulldozer,B012,Caterpillar,D6,2024,139.2,Stage-V,D,13.005585249414388,130 - 560 kW,2282,300260,300260,20251001,GPS Buddy,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
300260,Boskalis,Bulldozer,Bulldozer,B012,Caterpillar,D6,2024,139.2,Stage-V,D,13.005585249414388,130 - 560 kW,2282,300260,300260,20251002,GPS Buddy,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
300260,Boskalis,Bulldozer,Bulldozer,B012,Caterpillar,D6,2024,139.2,Stage-V,D,13.005585249414388,130 - 560 kW,2282,300260,300260,20251003,GPS Buddy,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
300260,Boskalis,Bulldozer,Bulldozer,B012,Caterpillar,D6,2024,139.2,Stage-V,D,13.005585249414388,130 - 560 kW,2282,300260,300260,20251006,GPS Buddy,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
