device_id,machine_staat,MainGroupLabel,Power,fuel_mass_flow_liter,fuel_per_hour,NOx_mass_flow_kg,NOx_AUB6_kg,motorbelasting,verschil_percentage,belasting_categorie
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Werkend,Tractor,215.0,0.8672754093,5.5065105355,0.0221642596,0.0054707872,0.1024467076,305.1383967554,Lage belasting
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Werkend,Tractor,215.0,3.4094856058,24.4018850518,0.0225233533,0.0191098334,0.4539885591,17.8626357538,Hoge belasting
67501,Werkend,Tractor,215.0,2.6697339692,16.5707625676,0.0005526358,0.015222119,0.3082932571,-96.3695212036,Hoge belasting
67501,Werkend,Tractor,215.0,1.1148231892,7.4876184348,0.003012013,0.0067644897,0.139304529,-55.4731678323,Lage belasting
67501,Werkend,Tractor,215.0,3.4922297517,21.7133456063,0.0012440857,0.0196622073,0.4039692206,-93.6727059054,Hoge belasting
67501,Werkend,Tractor,215.0,0.8101177263,5.0196623319,0.0016319373,0.0051815802,0.0933890666,-68.505026356,Lage belasting
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Werkend,Tractor,215.0,1.7510673792,11.1178881217,0.0132648164,0.0102432638,0.2068444302,29.4979473629,Lage belasting
67501,Werkend,Tractor,215.0,2.354086717,14.636808603,0.0018666037,0.0135162349,0.2723127182,-86.1899135218,Hoge belasting
67501,Werkend,Tractor,215.0,1.861783206,11.536006096,0.0066015624,0.0108605738,0.2146233692,-39.2153438905,Lage belasting
67501,Werkend,Tractor,215.0,2.8404134464,21.2147062386,0.000632812,0.0160076771,0.3946922091,-96.0468218623,Hoge belasting
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Werkend,Tractor,215.0,0.6191324174,4.7022715248,0.0016798649,0.0040016484,0.0874841214,-58.0206770355,Lage belasting
67501,Werkend,Tractor,215.0,0.6422977458,3.9866756638,0.0071197223,0.0042739634,0.07417071,66.5836051422,Lage belasting
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Werkend,Tractor,215.0,2.6562717282,16.4872038305,0.007858072,0.0151494229,0.3067386759,-48.1295619137,Hoge belasting
67501,Werkend,Tractor,215.0,1.3524898321,8.3803156552,0.0030207469,0.0081103895,0.1559128494,-62.7546015878,Lage belasting
67501,Werkend,Tractor,215.0,3.417936334,21.2514176208,0.0023767452,0.0192610229,0.3953752116,-87.6603374075,Hoge belasting
67501,Werkend,Tractor,215.0,1.1352870945,8.4095340335,0.0007607749,0.0068055503,0.1564564471,-88.8212585242,Lage belasting
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Werkend,Tractor,215.0,0.7381043974,4.5655942106,0.0065297432,0.0047940971,0.0849412876,36.2038169289,Lage belasting
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67501,Uit,Tractor,215.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Stationair,Mobiele hijskraan,129.0,0.4812714497,2.9820606175,0.0059867882,0.0034058103,0.0924669959,75.7816116509,Stationair
67655,Stationair,Mobiele hijskraan,129.0,0.8109631798,5.033564564,0.0078551077,0.0051847567,0.1560795214,51.503882204,Stationair
67655,Werkend,Mobiele hijskraan,129.0,0.8336336728,5.1653721548,0.0094365296,0.0053085663,0.1601665784,77.7604182865,Lage belasting
67655,Werkend,Mobiele hijskraan,129.0,1.4977345934,9.2802831951,0.0099968509,0.0088947112,0.2877607192,12.3909548817,Hoge belasting
67655,Stationair,Mobiele hijskraan,129.0,0.7524291601,4.6462177985,0.0082005667,0.0048728397,0.1440687689,68.2913298225,Stationair
67655,Stationair,Mobiele hijskraan,129.0,0.36283379,2.4785609942,0.0071950025,0.0026912469,0.0768546045,167.3482878546,Stationair
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Werkend,Mobiele hijskraan,129.0,0.8060427858,5.9462172722,0.0078548751,0.0050304088,0.1843788301,56.1478480554,Lage belasting
67655,Stationair,Mobiele hijskraan,129.0,0.408900893,2.5380055429,0.0055691517,0.0030136204,0.0786978463,84.7993787915,Stationair
67655,Stationair,Mobiele hijskraan,129.0,0.3688307265,2.2853538992,0.0059106016,0.0027986304,0.0708636868,111.1962226062,Stationair
67655,Stationair,Mobiele hijskraan,129.0,0.395080948,2.4437996782,0.0058406054,0.0029417705,0.0757767342,98.5404873808,Stationair
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Werkend,Mobiele hijskraan,129.0,0.8747336722,5.4107237456,0.0093161381,0.0055318952,0.1677743797,68.4077129159,Lage belasting
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Werkend,Mobiele hijskraan,129.0,1.6120846928,10.0060429206,0.0088688119,0.0095108129,0.3102648968,-6.7502221709,Hoge belasting
67655,Stationair,Mobiele hijskraan,129.0,0.6957678188,4.303718467,0.0097840341,0.0045654796,0.1334486346,114.3046304791,Stationair
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Werkend,Mobiele hijskraan,129.0,1.2516471868,7.7688446075,0.007426278,0.0075644504,0.2408944064,-1.8266009506,Lage belasting
67655,Stationair,Mobiele hijskraan,129.0,0.4173069717,2.5724402366,0.0063934716,0.0030645688,0.0797655887,108.625490176,Stationair
67655,Werkend,Mobiele hijskraan,129.0,1.1594081836,7.1963266567,0.0070043436,0.0070663597,0.2231419118,-0.8776247858,Lage belasting
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67655,Uit,Mobiele hijskraan,129.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Werkend,Mobiele hijskraan,103.0,0.7254644353,4.5028827019,0.010539611,0.0055936208,0.1748692311,88.4219771921,Lage belasting
67664,Werkend,Mobiele hijskraan,103.0,0.6327387536,3.9273439879,0.006332237,0.0049816313,0.1525182131,27.1117145588,Lage belasting
67664,Werkend,Mobiele hijskraan,103.0,0.8186193878,5.0898614783,0.0077087614,0.0062070546,0.1976645234,24.1935492788,Lage belasting
67664,Stationair,Mobiele hijskraan,103.0,0.4309346073,2.674766528,0.0038563921,0.003649724,0.1038744283,5.6625688207,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4317297235,2.6843298869,0.0038619903,0.0036535828,0.1042458209,5.7041947682,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4393630499,2.7270809991,0.0039171559,0.0037053517,0.1059060582,5.7161715006,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4427814933,2.7530455543,0.003913273,0.0037265245,0.1069143905,5.0113320045,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4409481253,2.7322086939,0.0038695612,0.0037172021,0.106105192,4.0987583937,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4307442425,2.6782025442,0.0038055781,0.0036470787,0.1040078658,4.3459279851,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4944018957,3.0687014219,0.0043788399,0.0040686081,0.1191728708,7.6250113968,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4391419797,2.7304164539,0.0038711997,0.0037025037,0.1060355904,4.5562682552,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4866045894,3.0203043478,0.0043036632,0.0040171458,0.1172933727,7.132361677,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4356990468,2.7090096176,0.0037484811,0.0036797804,0.105204257,1.8669776494,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4878909019,3.0282883566,0.0042413105,0.0040256355,0.1176034313,5.3575378026,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4643467171,2.8921248814,0.0040329303,0.0038674661,0.1123155294,4.2783609342,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.509844082,3.1591027457,0.0044199466,0.0041719154,0.1226836018,5.9452587733,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.5217104149,3.2494074282,0.0045275279,0.0042460665,0.1261905797,6.6287555116,Stationair
67664,Stationair,Mobiele hijskraan,103.0,0.4869556021,3.0224830478,0.0041554989,0.0040194625,0.1173779824,3.3844421417,Stationair
67664,Werkend,Mobiele hijskraan,103.0,0.6244530462,3.8826096134,0.0054263361,0.0049255568,0.1507809559,10.1669590379,Lage belasting
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
67664,Uit,Mobiele hijskraan,103.0,0.0,0.0,0.0,,0.0,,Uit
