device_id,time_interval,machine_staat,MainGroupLabel,Power,fuel_mass_flow_liter,fuel_per_hour,NOx_mass_flow_kg,NOx_AUB6_kg,motorbelasting,verschil_percentage
267806,2026-01-14 16:00:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 16:10:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 16:20:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 16:30:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 16:40:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 16:50:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 17:00:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 17:10:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 17:20:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 17:30:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 17:40:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 17:50:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 18:00:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 18:10:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 18:20:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 18:30:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 18:40:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 18:50:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 19:00:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 19:10:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 19:20:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 19:30:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 19:40:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 19:50:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 20:00:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 20:10:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 20:20:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 20:30:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 20:40:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 20:50:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 21:00:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 21:10:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 21:20:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 21:30:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 21:40:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
267806,2026-01-14 21:50:00,Uit,Lader,191.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 02:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 02:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 02:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 02:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 02:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 02:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 03:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 03:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 03:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 03:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 03:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 03:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 04:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 04:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 04:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 04:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 04:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 04:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 05:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 05:10:00,Werkend,Lader,115.0,0.8619175301,5.1974926437,0.0155965532,0.0054835213,0.1807823528,184.4258684978
291098,2026-01-14 05:20:00,Werkend,Lader,115.0,2.4270636406,14.6355596417,0.0065589061,0.0139353103,0.5090629441,-52.9331896887
291098,2026-01-14 05:30:00,Werkend,Lader,115.0,1.8603457492,11.218165322,0.0004248377,0.0108750337,0.3901970547,-96.0934586099
291098,2026-01-14 05:40:00,Werkend,Lader,115.0,1.8826087701,11.3524146938,0.0036093044,0.010995254,0.394866598,-67.1739788486
291098,2026-01-14 05:50:00,Werkend,Lader,115.0,1.972729504,11.8958563058,0.0032801634,0.011481906,0.413768915,-71.4318912728
291098,2026-01-14 06:00:00,Werkend,Lader,115.0,1.5479749444,9.350184228,0.0047838984,0.0091868425,0.3252237992,-47.9266307513
291098,2026-01-14 06:10:00,Werkend,Lader,115.0,1.9737069507,11.9017504567,0.0046423204,0.0114871842,0.4139739289,-59.5869593268
291098,2026-01-14 06:20:00,Werkend,Lader,115.0,1.7387619449,10.4849966529,0.0060829196,0.0102184812,0.3646955358,-40.4713918134
291098,2026-01-14 06:30:00,Werkend,Lader,115.0,1.8442195565,11.1209219489,0.0059487456,0.0107879523,0.3868146765,-44.857508843
291098,2026-01-14 06:40:00,Werkend,Lader,115.0,2.0654117703,12.4547443437,0.0027079743,0.0119823902,0.4332084989,-77.4003830567
291098,2026-01-14 06:50:00,Werkend,Lader,115.0,2.1113427411,12.7317150217,0.0010895622,0.0122304175,0.4428422616,-91.09137395
291098,2026-01-14 07:00:00,Stationair,Lader,115.0,0.3826571306,2.3036215218,0.0082544082,0.0028969041,0.080125966,184.9389569487
291098,2026-01-14 07:10:00,Werkend,Lader,115.0,1.7944549595,10.8208339266,0.0156820928,0.0105192234,0.3763768322,49.0803274969
291098,2026-01-14 07:20:00,Werkend,Lader,115.0,2.0982446636,12.6527316399,0.0021859055,0.0121596879,0.4400950136,-82.0233422746
291098,2026-01-14 07:30:00,Werkend,Lader,115.0,2.1518086413,12.9757305004,0.0006941962,0.0124489333,0.4513297565,-94.4236495026
291098,2026-01-14 07:40:00,Werkend,Lader,115.0,1.7326571017,10.4833034722,0.0015876294,0.0101827372,0.3646366425,-84.4086184654
291098,2026-01-14 07:50:00,Werkend,Lader,115.0,2.2184456181,13.3775615161,0.0019152645,0.012808773,0.4653064875,-85.0472443594
291098,2026-01-14 08:00:00,Werkend,Lader,115.0,2.0679214475,12.4698780754,0.0006515442,0.0119959425,0.4337348896,-94.5686283594
291098,2026-01-14 08:10:00,Werkend,Lader,115.0,2.2299262515,13.4467914662,0.0010188435,0.0128707684,0.4677144858,-92.0840508337
291098,2026-01-14 08:20:00,Werkend,Lader,115.0,1.3551026808,9.3995561677,0.0005624746,0.0080383878,0.3269410841,-93.0026438292
291098,2026-01-14 08:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 08:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 08:50:00,Werkend,Lader,115.0,1.7803533135,12.4210696289,0.0141939449,0.0103305746,0.4320372045,37.3974396664
291098,2026-01-14 09:00:00,Werkend,Lader,115.0,2.3309542297,14.056005405,0.0012953907,0.0134163195,0.4889045358,-90.3446640529
291098,2026-01-14 09:10:00,Werkend,Lader,115.0,2.4959279544,15.0508218358,0.0010490013,0.0143071776,0.5235068465,-92.6680066375
291098,2026-01-14 09:20:00,Werkend,Lader,115.0,2.1388162549,12.8973844515,0.0005553696,0.0123787744,0.4486046766,-95.5135331459
291098,2026-01-14 09:30:00,Werkend,Lader,115.0,2.3382378141,14.0999265174,0.0007906025,0.0134556509,0.4904322267,-94.1243830187
291098,2026-01-14 09:40:00,Werkend,Lader,115.0,2.225032916,13.4172839156,0.0008206597,0.0128443444,0.4666881362,-93.6107311015
291098,2026-01-14 09:50:00,Werkend,Lader,115.0,2.2024949106,13.3036605336,0.0007252913,0.0127212503,0.4627360186,-94.2985849347
291098,2026-01-14 10:00:00,Werkend,Lader,115.0,2.165078116,13.0557474332,0.0007142789,0.0125205885,0.4541129542,-94.2951653209
291098,2026-01-14 10:10:00,Werkend,Lader,115.0,2.2214049063,13.3954064704,0.0008200931,0.0128247532,0.4659271816,-93.6053891643
291098,2026-01-14 10:20:00,Werkend,Lader,115.0,2.2831724514,14.4963330247,0.0013228912,0.0131166312,0.5042202791,-89.9143978067
291098,2026-01-14 10:30:00,Werkend,Lader,115.0,2.158824617,13.0180378913,0.0008420515,0.0124868196,0.452801318,-93.2564770141
291098,2026-01-14 10:40:00,Werkend,Lader,115.0,2.3675716135,14.2768137498,0.0010363261,0.0136140534,0.4965848261,-92.3878208524
291098,2026-01-14 10:50:00,Werkend,Lader,115.0,2.0906611078,13.2740387796,0.0010301793,0.01207707,0.4617056967,-91.469956313
291098,2026-01-14 11:00:00,Werkend,Lader,115.0,1.9748237143,11.9084847091,0.0031093126,0.0114932147,0.4142081638,-72.9465365055
291098,2026-01-14 11:10:00,Werkend,Lader,115.0,2.4993372733,15.0713805426,0.0022625834,0.0143255879,0.5242219319,-84.205999788
291098,2026-01-14 11:20:00,Werkend,Lader,115.0,2.2208599617,13.3921203723,0.0010528301,0.0128218105,0.4658128825,-91.7887560726
291098,2026-01-14 11:30:00,Stationair,Lader,115.0,0.2517004243,1.5177915033,0.0074002264,0.002188349,0.0527927479,238.1648229554
291098,2026-01-14 11:40:00,Stationair,Lader,115.0,0.3423561462,2.0644591734,0.0128083473,0.0026778899,0.0718072756,378.3000040615
291098,2026-01-14 11:50:00,Werkend,Lader,115.0,1.1523074625,6.9369680015,0.0183701522,0.0070530159,0.2412858435,160.4581162371
291098,2026-01-14 12:00:00,Werkend,Lader,115.0,2.559967994,15.4369929285,0.0013989548,0.0146529938,0.5369388845,-90.4527716377
291098,2026-01-14 12:10:00,Werkend,Lader,115.0,2.4198868421,14.5922824648,0.0004713538,0.0138965556,0.507557651,-96.6081249599
291098,2026-01-14 12:20:00,Werkend,Lader,115.0,2.3013093259,13.877242166,0.0006297046,0.013256237,0.482686684,-95.2497486969
291098,2026-01-14 12:30:00,Werkend,Lader,115.0,2.2424319396,13.5222026511,0.0006541598,0.0129382991,0.4703374835,-94.9440047642
291098,2026-01-14 12:40:00,Werkend,Lader,115.0,2.2035648692,13.2878283567,0.000418642,0.012728417,0.4621853341,-96.71096582
291098,2026-01-14 12:50:00,Werkend,Lader,115.0,2.2380469316,13.4957603917,0.0011569385,0.0129146201,0.4694177528,-91.0416374112
291098,2026-01-14 13:00:00,Werkend,Lader,115.0,2.4039956478,14.4964561678,0.0008200602,0.0138107432,0.5042245624,-94.0621571409
291098,2026-01-14 13:10:00,Werkend,Lader,115.0,2.0519443688,12.3528423541,0.000771435,0.0119110551,0.4296640819,-93.5233699608
291098,2026-01-14 13:20:00,Werkend,Lader,115.0,2.1669040375,13.0667580153,0.0014979184,0.0125304485,0.454495931,-88.0457721281
291098,2026-01-14 13:30:00,Werkend,Lader,115.0,2.1791488996,13.1405963794,0.0007522623,0.0125965707,0.4570642219,-94.0280386361
291098,2026-01-14 13:40:00,Werkend,Lader,115.0,2.4234594407,14.613825773,0.0012527868,0.0139158476,0.5083069834,-90.9974096214
291098,2026-01-14 13:50:00,Werkend,Lader,115.0,2.6968464945,16.2623909218,0.0012854932,0.0153921377,0.5656483799,-91.6483776014
291098,2026-01-14 14:00:00,Werkend,Lader,115.0,2.4461097583,14.7504106026,0.0007194433,0.0140381594,0.5130577601,-94.8750877907
291098,2026-01-14 14:10:00,Werkend,Lader,115.0,2.8256670124,17.0391980647,0.0012902942,0.0160877685,0.5926677588,-91.9796574085
291098,2026-01-14 14:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 14:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 14:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 14:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 15:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 15:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 15:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 15:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 15:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 15:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 16:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 16:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 16:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 16:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 16:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 16:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 17:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 17:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 17:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 17:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 17:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 17:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 18:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 18:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 18:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 18:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 18:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 18:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 19:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 19:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 19:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 19:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 19:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 19:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 20:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 20:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 20:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 20:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 20:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 20:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 21:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 21:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 21:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 21:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 21:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
291098,2026-01-14 21:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 02:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 02:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 02:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 02:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 02:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 02:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 03:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 03:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 03:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 03:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 03:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 03:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 04:00:00,Werkend,Lader,115.0,2.3046399085,13.4686747897,0.0188323161,0.0133006111,0.4684756449,41.5898562893
293123,2026-01-14 04:10:00,Werkend,Lader,115.0,4.070194014,25.0046048642,0.007130544,0.0227929366,0.8697253866,-68.7159922249
293123,2026-01-14 04:20:00,Werkend,Lader,115.0,3.9161995239,23.264551627,0.0032971572,0.0219891441,0.8092017957,-85.0055226024
293123,2026-01-14 04:30:00,Werkend,Lader,115.0,3.6846105861,22.2187573033,0.0023643039,0.0207260638,0.772826341,-88.5926051933
293123,2026-01-14 04:40:00,Werkend,Lader,115.0,3.9949307509,24.1304542003,0.0023802959,0.0224004038,0.8393201461,-89.3738705854
293123,2026-01-14 04:50:00,Werkend,Lader,115.0,3.935281767,24.0118887477,0.0023928684,0.022069966,0.8351961304,-89.157806493
293123,2026-01-14 05:00:00,Werkend,Lader,115.0,3.7997239194,22.83640419,0.0020201072,0.0213504536,0.794309711,-90.5383406407
293123,2026-01-14 05:10:00,Werkend,Lader,115.0,3.3698595887,21.3207285051,0.0016113482,0.0189875196,0.7415905567,-91.5136456213
293123,2026-01-14 05:20:00,Werkend,Lader,115.0,3.5638757837,21.4907082435,0.0017746728,0.0200740959,0.7475028954,-91.1593886964
293123,2026-01-14 05:30:00,Werkend,Lader,115.0,2.5633554642,16.8088882895,0.0018767658,0.0146046195,0.584656984,-87.1495056915
293123,2026-01-14 05:40:00,Stationair,Lader,115.0,0.3270817867,1.9723524826,0.0129407286,0.0025954083,0.0686035646,398.6008747311
293123,2026-01-14 05:50:00,Werkend,Lader,115.0,0.7943599415,5.315419683,0.0183685545,0.0050367659,0.1848841629,264.6894617606
293123,2026-01-14 06:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 06:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 06:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 06:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 06:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 06:50:00,Werkend,Lader,115.0,0.8694860947,5.2431322295,0.0254643246,0.0055243916,0.1823698167,360.9435126442
293123,2026-01-14 07:00:00,Werkend,Lader,115.0,0.9650365116,6.1164285947,0.0101557517,0.0060000861,0.2127453424,69.2601008922
293123,2026-01-14 07:10:00,Stationair,Lader,115.0,0.3734220347,2.2517911639,0.0147436381,0.0028456457,0.0783231709,418.1122264343
293123,2026-01-14 07:20:00,Stationair,Lader,115.0,0.5509118251,3.3220813574,0.0198014401,0.0038040905,0.1155506559,420.530202767
293123,2026-01-14 07:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 07:40:00,Werkend,Lader,115.0,1.0589465557,6.3856073709,0.0234686425,0.0065474781,0.2221080825,258.4378942701
293123,2026-01-14 07:50:00,Werkend,Lader,115.0,1.0052749677,6.0518225478,0.0197961276,0.0062590404,0.2104981756,216.2805542228
293123,2026-01-14 08:00:00,Werkend,Lader,115.0,0.8471085411,5.3784669277,0.026685473,0.0053618861,0.1870771105,397.6881718474
293123,2026-01-14 08:10:00,Werkend,Lader,115.0,0.8193571327,5.565444675,0.0254361179,0.0051606396,0.1935806843,392.8869232616
293123,2026-01-14 08:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 08:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 08:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 08:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 09:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 09:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 09:20:00,Werkend,Lader,115.0,0.7171583522,5.0034303642,0.0247457644,0.0045893218,0.1740323605,439.2030820312
293123,2026-01-14 09:30:00,Werkend,Lader,115.0,1.0517876983,6.6662600598,0.0137337068,0.0064685425,0.2318699151,112.3153233465
293123,2026-01-14 09:40:00,Werkend,Lader,115.0,1.0806494118,6.5164788653,0.0312588833,0.0066646735,0.2266601344,369.0234771656
293123,2026-01-14 09:50:00,Werkend,Lader,115.0,0.8900633945,5.3672164495,0.029145511,0.005635509,0.1866857895,417.1761950328
293123,2026-01-14 10:00:00,Werkend,Lader,115.0,0.7655140528,4.8604066846,0.0241846791,0.0049212759,0.1690576238,391.4310776354
293123,2026-01-14 10:10:00,Werkend,Lader,115.0,0.9566354543,5.7590094239,0.0306598481,0.005996387,0.2003133713,411.3053586324
293123,2026-01-14 10:20:00,Werkend,Lader,115.0,0.9363329496,5.646228842,0.0297322502,0.0058853646,0.1963905684,405.1896060331
293123,2026-01-14 10:30:00,Werkend,Lader,115.0,1.1644825108,7.02200509,0.0292092957,0.0071173722,0.2442436553,310.3943809425
293123,2026-01-14 10:40:00,Werkend,Lader,115.0,0.654399395,4.1549167939,0.0147558286,0.0043212567,0.144518845,241.4707679728
293123,2026-01-14 10:50:00,Werkend,Lader,115.0,1.0117628678,6.0908801405,0.0327142342,0.006294075,0.2118567005,419.7623789566
293123,2026-01-14 11:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 11:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 11:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 11:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 11:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 11:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 12:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 12:10:00,Werkend,Lader,115.0,0.7961577628,4.8009513334,0.0248607809,0.0051284186,0.1669896116,384.7650491583
293123,2026-01-14 12:20:00,Werkend,Lader,115.0,0.9127937368,5.4950793519,0.0270783239,0.0057596417,0.1911331948,370.1390320112
293123,2026-01-14 12:30:00,Werkend,Lader,115.0,1.0245367912,6.1781113039,0.0303505186,0.0063616653,0.214890828,377.084488832
293123,2026-01-14 12:40:00,Werkend,Lader,115.0,0.9900211714,5.969976913,0.0305862455,0.006175281,0.2076513709,395.3012744818
293123,2026-01-14 12:50:00,Werkend,Lader,115.0,0.9584382341,5.7795270395,0.0294144988,0.0060047331,0.2010270275,389.8552221942
293123,2026-01-14 13:00:00,Werkend,Lader,115.0,0.9892304061,5.9552332142,0.0302443813,0.0061723997,0.2071385466,389.9938851321
293123,2026-01-14 13:10:00,Werkend,Lader,115.0,0.9302766614,5.6097085108,0.0311792711,0.0058526606,0.195120296,432.7366995817
293123,2026-01-14 13:20:00,Werkend,Lader,115.0,0.7752748129,4.9223797645,0.0267598066,0.004973984,0.1712132092,437.9954309484
293123,2026-01-14 13:30:00,Werkend,Lader,115.0,0.8714449946,5.5329840928,0.0275247355,0.005493303,0.1924516206,401.0598468669
293123,2026-01-14 13:40:00,Werkend,Lader,115.0,0.7676999211,4.8657037255,0.0284806573,0.0049344685,0.1692418687,477.1778160102
293123,2026-01-14 13:50:00,Stationair,Lader,115.0,0.5486130604,3.3082194597,0.0210577377,0.0037916772,0.1150685029,455.3673637361
293123,2026-01-14 14:00:00,Stationair,Lader,115.0,0.599190156,3.613206971,0.0204735071,0.0040647935,0.1256767642,403.678895785
293123,2026-01-14 14:10:00,Stationair,Lader,115.0,0.5824047776,3.5119886089,0.0184498564,0.0039741525,0.1221561255,364.2463145457
293123,2026-01-14 14:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 14:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 14:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 14:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 15:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 15:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 15:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 15:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 15:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 15:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 16:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 16:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 16:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 16:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 16:40:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 16:50:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 17:00:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 17:10:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 17:20:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
293123,2026-01-14 17:30:00,Uit,Lader,115.0,0.0,0.0,0.0,,0.0,
