nox_device_id,Pilot,MainGroupLabel,SubGroupLabel,name,BrandLabel,TypeOfEquipment,ConstructionYear,Power,EngineClassificationLabel,Machinegroep,TNO_fuel_per_hr,Cat_Vermogen_Seb,MachineId,equipment_id,device_id,datekey,CANBUS_device_id,FF_device_id,CANBUS_validated_duration,CANBUS_validated_fuel,CANBUS_AUB,FF_validated_duration,FF_validated_fuel,FF_AUB,countRows,FuelMassFlow,NOxTotal,C02Total,duration_from_rows,FF_NOxPerLiter,FF_NOxPerUur,FF_FPH,FF_motorbelasting,FF_Diff_AUB,FF_U,FF_A_equivalent,CANBUS_NOxPerLiter,CANBUS_NOxPerUur,CANBUS_FPH,CANBUS_motorbelasting,CANBUS_Diff_AUB,CANBUS_U,CANBUS_A_equivalent,NOxMAF_NOxPerLiter,NOxMAF_NOxPerUur,NOxMAF_FPH,NOxMAF_motorbelasting,NOxMAF_AUB_NoxEmission,NOxMAF_Diff_AUB,NOxMAF_A_equivalent,Belastingtype
67833,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-03-0017,Dynapac,SD2500CS/V6000TVE,2024,149.0,Stage-V,D,13.88436292097889,130 - 560 kW,1917,27955,67833,20250828,,67835,,,,6.366667,62.455,0.36909,22211,54.88624722297815,0.06880749310428495,144.17010076157638,6,0.0011017131231172038,0.010807459084052135,9.809685,0.2633472483221477,-0.8135752984250861,0.32253535022,0.07045213447232321,,,,,,,,0.0012536381440828163,0.011152446269748451,8.896064883146785,0.23882053377575263,0.3272343450040822,-0.7897302219196258,0.07023566981811788,AAM
302715,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H219,Caterpillar,390F,2020,405.0,Stage-V,D,37.83550813726526,130 - 560 kW,2270,302715,302715,20251028,,302715,,,,1.95,72.5,0.40125,7096,84.26722375723809,0.47202127692448714,221.34532336714804,1,0.0065106383024067195,0.2420621932946088,37.179487,0.36720480987654325,0.176377014142024,0.26851500000000006,0.057877922730899936,,,,,,,,0.005601481286298377,0.2394696579363045,42.75113058434461,0.42223338848735414,0.46489856328908585,0.015321005909351815,0.05981624931513624,"dhi, zwaar"
302288,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H227,Volvo,EC300EL,2024,189.0,Stage-V,D,17.471210560050014,130 - 560 kW,2274,302288,302288,20251201,,302288,,,,3.05,0.0,,10664,50.08322904823793,0.0522555338586799,131.55397834025555,2,,0.017132961920878657,0.0,0.0,,0.195993,,,,,,,,,0.0010433738968457823,0.0176406541638945,16.90731790130447,0.3578268338900417,0.28526054686048496,-0.8168147175142415,0.07011381747116537,"dhi, zwaar"
302131,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H216,Caterpillar,330LRE,2020,205.0,Stage-V,D,19.413136936139974,130 - 560 kW,2279,302131,302131,20251027,,302131,,,,6.75,112.0,0.63855,25095,110.00391621293286,0.2040704184434497,288.948078744708,6,0.001822057307530801,0.03023265458421477,16.592592,0.3237578926829268,-0.6804159134861018,0.47047500000000003,0.06843322169170322,,,,,,,,0.0018551195763652066,0.029274897052253255,15.780598418142118,0.3079141154759438,0.6288753125498379,-0.6754993965083066,0.06839505475826602,"dhi, zwaar"
302136,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H223,Caterpillar,330,2019,200.9,Stage-V,D,19.172708442223836,130 - 560 kW,2276,302136,302136,20260126,,302136,,,,9.65,110.0,0.64225,27431,242.33948704037067,0.40633878506592724,636.5548754532488,7,0.003693988955144793,0.042107646120821476,11.398963,0.22695794922847187,-0.36731991426091515,0.6591529000000002,0.06466227697498167,,,,,,,,0.0016767337012570155,0.05332724541209341,31.804242601025425,0.6332352932011035,1.346731840018002,-0.698277880576065,0.06843582180157097,"dhi, zwaar"
67937,Heijmans,Grondwals,Trilwals,16-23-01-0005,Hamm,H120i ,2023,85.0,Stage-V,D,8.195813389018399,56 - 130 kW,1921,562829,67937,20251202,,67938,,,,0.466667,4.697,0.027697,1470,1.7789088096022663,0.007493123523484574,4.672672578325701,0,0.001595299877258798,0.016056681795551378,10.064992,0.47364668235294116,-0.7294608252343368,0.013486676299999998,0.0693508698783291,,,,,,,,0.004212202156197039,0.018350521568143093,4.3565149267932455,0.20501246714321156,0.01164777257185224,-0.35669043353470886,0.06507718310717701,dhc
51349,Heijmans,Heistelling,Heistelling met heihamer,38-01-03-0003 ,IHC Fundex,F3500-46 heistelling,2019,220.0,Stage-IV,D,20.944911877279203,130 - 560 kW,1982,30108,51349,20251022,,68334,,,,1.666667,0.118,0.00897,11233,13.848662943217146,0.19474511690662216,36.376382663321735,3,1.6503823466662897,0.11684704677456395,0.070799,0.0012872545454545455,20.710715374205368,0.1246666916,-3.3625297882575933,,,,,,,,0.014062376830537652,0.06241276556748716,4.438279980661059,0.08069599964838288,0.09038416489337264,1.154637564404843,0.043617795036124396,boorstelling
68888,De Koning,Rupshijskraan,"Rups hijskraan, vaste giek",Woltman THW A-1200PDS,Woltman,[DI]THW A-1200PDS,2012,391.0,Stage-IIIb,C,38.997491068521136,130 - 560 kW,2035,565833,68888,20251023,,68887,,,,1.683333,28.572,0.196992,5949,10.528792294065491,0.2801728132767614,27.656054526126532,1,0.009805852347639697,0.16643932797418065,16.973468,0.17364161636828646,0.422254778248667,0.6581832029999999,0.03367116687082205,,,,,,,,0.02661015674463249,0.1695448189269358,6.371432553140993,0.06518089568430684,0.07775252914083228,2.603391637194046,-0.0017943562430898197,fpi
299240,Reimert,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,TKZ-71-T,Volvo,EW160E,2019,115.0,Stage-IV,D,11.202432261538394,56 - 130 kW,1614,299240,299240,20260114,,299240,,,,5.9,0.0,,23116,45.12779860827842,0.4398387328105283,118.5375135245136,6,,0.07454893776449632,0.0,0.0,,0.23069000000000003,,,,,,,,,0.009746514263380057,0.06849885211617247,7.028035897258032,0.24445342251332286,0.2757956674847035,0.5947992831864306,0.05209765664619528,dhi
303829,Sight,Werktuigdrager,Werktuigdrager,T-74-FDG,LM Trac,287,2022,35.0,Stage-V,A,3.7089340536870687,19 - 37 kW,2417,303829,303829,20251210,,303829,,,,0.75,3.5,0.07375,2909,6.527293906724814,0.0803460391608552,17.145289901310157,0,0.02295601118881577,0.10712805221447359,4.666666,0.5333332571428572,0.08943781913024007,0.04725,,,,,,,,,0.012309241825019988,0.09943139905186553,8.077784193804646,0.9231753364348168,0.1345861531344963,-0.4030140747052722,,
68155,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-11-01-0013,Vogele,800-3i/AB220-2TV,2021,55.4,Stage-V,A,5.595604122688101,37 - 56 kW,1909,563718,68155,20260119,68156,68154,0.083333,0.5,0.010417,0.083333,0.48,0.010017,318,0.40288633695508097,0.014047880059234045,1.0582644420615364,0,0.02926641679007093,0.1685752350117486,5.760023,0.41588613718411555,0.40240391926066144,0.00830996676,,0.02809576011846809,0.1685752350117486,6.000024,0.43321472924187726,0.34855333197984506,0.00830996676,,0.03486809745250876,0.15903320456945927,4.560994610791901,0.32931369030988455,0.00849939173910162,0.6528100469362406,,AAM
68155,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-11-01-0013,Vogele,800-3i/AB220-2TV,2021,55.4,Stage-V,A,5.595604122688101,37 - 56 kW,1909,563718,68155,20251120,68156,68154,7.766667,34.5,0.728833,7.783333,34.7,0.732917,25924,31.14565494650543,0.4199498925799581,81.81051609669957,7,0.01210230237982588,0.05395502062933168,4.458244,0.3218948736462094,-0.42701575679107173,0.77615396676,,0.012172460654491539,0.054070799299101927,4.442059,0.3207262815884477,-0.42380505193925344,0.77615396676,,0.01348341825854193,0.05831737527444836,4.325118019498023,0.3122828894944421,0.6589186539301086,-0.3626680773488892,,AAM
68221,SOMA,Grondwals,Trilwals,THH-59-V,Case,836C,2021,119.0,Stage-V,D,11.412677800506602,56 - 130 kW,1224,562364,68221,20260120,65509,68222,5.55,37.5,0.23025,5.483333,44.859,0.269656,14618,26.197515001341745,0.06141264821210139,68.81320127613257,4,0.0013690150964600501,0.011199875734722184,8.180973,0.27499068907563023,-0.7722555841067827,0.22185565318000003,0.07009166653523546,0.0016376706189893705,0.01106534202019845,6.756756,0.2271178487394958,-0.7332784008160634,0.22185565318000003,0.06978767256741442,0.0023442165491252146,0.01512420056177084,6.451707956508838,0.21686413299189372,0.1617693560072454,-0.6203690876450617,0.06832776528862476,dhc
304371,Boskalis,Lader,Wiellader,T-60-BSJ,Caterpillar,962M,2021,186.0,Stage-V,D,17.540806442263083,130 - 560 kW,2491,304371,304371,20260210,,304371,,,,10.15,124.5,0.72305,37706,142.65318344942642,0.30390200960935515,374.7081440695269,10,0.0024409799968622904,0.02994108469057686,12.266009,0.2637851397849462,-0.579694337031526,0.6418860000000001,0.06731880548962188,,,,,,,,0.002130355609744208,0.029015205204538673,13.619888187598189,0.2929008212386707,0.8226966306269028,-0.6306025838737435,0.06790598825939444,dtc
67655,Wagenborg,Mobiele hijskraan,Mobiele hijskraan 70 ton,K0717 Boven,Tadano Faun,ATF 70G-4L,2015,129.0,Stage-IV,D,12.894350875068314,56 - 130 kW,1590,561811,67655,20250911,67454,62979,0.283333,1.0,0.006817,0.383333,2.225,0.013932,1207,0.7555375127301004,0.006833782172018643,1.9845758245582446,0,0.003071362773940963,0.017827273342025454,5.804352,0.17997990697674418,-0.5094902259532986,0.01681298538,0.06693523969514543,0.006833782172018643,0.024119259570959412,3.529415,0.10943922480620155,0.0024618119434711705,0.01681298538,0.05996351701735078,0.009044927693034171,0.020382496180825535,2.2534725398106654,0.069875117513509,0.0057562875687425415,0.18718568007739056,0.056899717707099326,fpi
60245,P. Vos,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,,Caterpillar,MH3022,2020,129.4,Stage-IV,D,12.449480622180808,56 - 130 kW,650,555971,60245,20250503,51877,65696,7.4,86.0,0.5014,6.95,280.138,1.547495,26618,47.75630057504187,0.18020476445043707,125.44181856582638,7,0.0006432714035598065,0.025928743086393823,40.307625,1.245985316846986,-0.8835506644929793,0.30577220000000005,0.07061037957029845,0.00209540423779578,0.02435199519600501,11.621621,0.35924639876352393,-0.6405968000589608,0.30577220000000005,0.06811919200074729,0.003773423868276235,0.024372125254052683,6.458888824802576,0.1996565324513934,0.2948534631052262,-0.3888328034114822,0.06521891977440374,dhi
293123,Van_Werven,Lader,Wiellader,005.203 Volvo-L70H,Volvo,L70H,2022,115.0,Stage-V,D,10.973558678373575,56 - 130 kW,1464,293123,293123,20260122,,293123,,,,2.25,9.5,0.06255,8037,13.218303089684465,0.18553398224556153,34.72061189745648,2,0.019529892867953844,0.08245954766469402,4.222222,0.14685989565217392,1.9661707793055405,0.08797500000000001,0.03185721230078683,,,,,,,,0.014036142232988427,0.08310592709767593,5.920852447786994,0.20594269383606936,0.08254133668429614,1.2477705074633252,0.043061588613239096,dtc
67664,Wagenborg,Mobiele hijskraan,Torenkraan 4-asser,K9421 Boven,Spierings,SK 597-AT4,2018,103.0,Stage-IIIa,C,10.163193350546488,56 - 130 kW,1593,562042,67664,20251203,67452,67665,4.4,27.5,0.2035,4.416667,23.773,0.178985,14801,13.059124769216442,0.10788607669361087,34.30249705699889,4,0.004538176784318801,0.0244270343889659,5.382565,0.20903165048543687,-0.39723397662591353,0.45491670100000003,0.046501596011038204,0.00392313006158585,0.02451956288491156,6.25,0.24271844660194175,-0.46984728897488515,0.45491670100000003,0.04755841290959598,0.00826135584123714,0.026240791842952034,3.176329932669075,0.12335261874443008,0.10674716347682858,0.01066925976941313,0.03981040855791583,fpi
68077,Heijmans,Asfaltverdichting,Statische wals,16-25-03-0052,Hamm,HW90B/10 drierolwals (REBUILD) H123,2019,45.0,Stage-V,A,4.707942659639846,37 - 56 kW,1951,563428,68077,20250912,68078,68076,0.4,1.5,0.032,0.333333,1.055,0.022767,1255,0.75753847558832,0.015206345371010599,1.9898317681048612,0,0.014413597508066919,0.04561908173211353,3.165003,0.2813336,-0.33208831330387845,0.026999972999999997,,0.010137563580673732,0.0380158634275265,3.75,0.3333333333333333,-0.5248017071559188,0.026999972999999997,,0.020073363744595334,0.04361980938929236,2.1730194273511736,0.19315728243121544,0.0168938245117664,-0.09988733691299356,,dhi
304556,Sight,Tractor,Tractor 4x4,U22TL002,Valtra,N155E,2022,128.0,Stage-V,D,12.154514248126581,56 - 130 kW,2611,304556,304556,20260206,,304556,,,,0.0,119.5,,29894,106.17272661828747,0.19599538475434725,278.8846654518886,8,0.0016401287427142029,,,,,0.0,,,,,,,,,0.001846005005211842,0.02360284540860224,12.785905423855363,0.3995595444954801,0.6148521637387527,-0.6812316906188451,0.06857619695929192,dtc
68325,2 x 12,Markeeringsmachine,Zelfrijdende markeermachine,18-10-04-0031	,Hofmann,H33-4 (S4)- Extrude,2023,84.0,Stage-V,D,8.105568202673453,56 - 130 kW,1393,565228,68325,20250927,51625,68326,3.85,16.5,0.10835,3.816667,16.12,0.106131,13254,9.679183095156167,0.023077605616904192,25.42437992616577,3,0.0014316132516689944,0.006046533694688112,4.22358,0.20112285714285716,-0.7825554680828015,0.10900400952000001,0.07120042539420322,0.00139864276466086,0.005994183277117972,4.285714,0.20408161904761904,-0.7870087160414934,0.10900400952000001,0.07123483456957784,0.0023842513763845533,0.006268250736732825,2.6290225933466447,0.12519155206412594,0.07067591871384327,-0.6734728598245445,0.0706904263171528,dtc
301448,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H228,Volvo,EC350EL,2024,220.0,Stage-V,D,20.251017480331274,130 - 560 kW,2281,301448,301448,20260212,,301448,,,,9.25,178.0,1.00745,32369,270.1571808279051,0.18530424058559394,709.6238120123597,8,0.001041035059469629,0.020032890874118265,19.243243,0.34987714545454546,-0.8160660672136643,0.6919000000000001,0.07004086174174899,,,,,,,,0.0006859126972591412,0.020609080665364893,30.046215426128324,0.5462948259296059,1.5038057164706888,-0.8767764754741803,0.07060977741730963,"dhi, zwaar"
304374,Boskalis,Bulldozer,Bulldozer,B013,Caterpillar,D6XE LGP,2024,177.0,Stage-V,D,16.39515626832824,130 - 560 kW,2487,304374,304374,20260121,,304374,,,,7.95,125.0,0.71475,28362,140.63513770549733,0.4257515269849638,369.4073287840174,7,0.0034060122158797107,0.05355365119307721,15.72327,0.35532813559322035,-0.4043350444421633,0.47843100000000005,0.0650260604002615,,,,,,,,0.003027348171525426,0.05404081383523188,17.850875014485595,0.4034096048471321,0.7988214086096863,-0.4670253921637306,0.06576684813642537,
68101,Heijmans,Betonverwerking,Betonspreidmachine,30-12-01-0005,Wirtgen,SP25i ,2022,116.0,Stage-V,D,11.064401414401395,56 - 130 kW,1976,563601,68101,20251020,68109,68102,2.6,12.0,0.0778,2.033333,6.23,0.043809,9154,10.155925638147268,0.13847662016428192,26.6766429963857,2,0.022227386864250707,0.0681032669829693,3.063934,0.10565289655172415,2.160917166889952,0.08019465352,0.026966424675733857,0.011539718347023492,0.053260238524723814,4.615384,0.1591511724137931,0.7799051434997677,0.08019465352,0.049007858665890955,0.013635056527407187,0.05445881418790634,3.994029220079963,0.13772514551999873,0.06755588344599528,1.0498084415546316,0.04481915680577029,fpc
302232,Boskalis,Lader,Wiellader,S99,Volvo,L90H,2023,120.0,Stage-V,D,11.35439682295241,56 - 130 kW,2275,302232,302232,20260127,,302232,,,,7.8,79.0,0.4656,27615,81.59805710053324,0.20026750868175106,214.33420409198263,7,0.002535031755465203,0.02567532162586552,10.128205,0.3376068333333333,-0.5698721892574075,0.31824,0.06730138941437118,,,,,,,,0.0024543171222203316,0.026107661147329247,10.637444082087725,0.3545814694029242,0.47898367334287917,-0.5818907411101044,0.06742547956795776,dtc
300549,Reimert,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine 36 - 150 kW,T-30-FTG,Caterpillar,M314,2022,100.0,Stage-V,D,9.61091765226971,56 - 130 kW,2149,300549,300549,20251205,,300549,,,,7.15,0.0,,30169,73.39527206398996,0.2646366204179848,192.78788957644335,8,,0.0370121147437741,0.0,0.0,,0.2431,,,,,,,,,0.003605635798819034,0.031578505151796867,8.758096189898016,0.3503238475959206,0.438235854145546,-0.3961319734233927,0.06514187941437356,"dhi, zwaar"
69019,Ballast Nedam,Asfaltverdichting,Trilwals,0098,Bomag,BW213D-3,2007,99.0,Stage-IIIa,C,10.779671750516952,56 - 130 kW,2083,566234,69019,20251029,,69020,,,,0.233333,2.585,0.018228,796,2.1025425444664494,0.036900645415921904,5.5227636398563416,0,0.01427491118604329,0.15814584913373547,11.078587,0.4476196767676768,1.024393538288452,0.023099967,0.024296824980302834,,,,,,,,0.017550486915491156,0.16688742494006134,9.508991160396585,0.38420166304632664,0.014982335793478567,1.4629434238140506,0.01733767656467749,dhi
302232,Boskalis,Lader,Wiellader,S99,Volvo,L90H,2023,120.0,Stage-V,D,11.35439682295241,56 - 130 kW,2275,302232,302232,20251013,,,,,,,,,27021,90.64899393529983,0.1885543397931723,238.10836504260692,7,,,,,,,,,,,,,,,0.0020800488963810433,0.025121041168005242,12.077139730566858,0.4025713243522286,0.5270337322506191,-0.642234778810117,0.06811729655529361,dtc
68100,Heijmans,Asfaltverwerking,Rupsasfaltspreidmachine,15-12-01-0063,Vogele,Super1800-3i/AB500-3TV,2019,122.0,Stage-IV,D,11.851930901878623,56 - 130 kW,1911,563657,68100,20251125,,68099,,,,2.95,35.55,0.20672,13744,40.4341406152815,0.05241116815315187,106.20864827997215,3,0.0014742944628172115,0.01776649767903453,12.050847,0.39510973770491803,-0.746463002355109,0.12236600000000002,0.06943611764488766,,,,,,,,0.0012962107604024067,0.013728190031306665,10.591016870624319,0.34724645477456784,0.23743324432252,-0.7792593522330908,0.06994758139026712,AAM
302135,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H243,Caterpillar,352,2024,332.0,Stage-V,D,30.294190869734546,130 - 560 kW,2277,302135,302135,20251127,,302135,,,,10.25,351.5,1.94935,50232,425.97542350501203,0.5172532515537795,1118.9127119436591,13,0.0014715597483749062,0.05046373185890532,34.292682,0.41316484337349396,-0.7346534734379258,1.15702,0.06885705206534865,,,,,,,,0.0012142795640596236,0.037070229138355656,30.528578620248798,0.36781420024396144,2.3700339519270646,-0.781752809434142,0.06945543782339565,"dhi, zwaar"
299240,Reimert,Mobiele graafmachine,Mobiele graafmachine 36-150 kW,TKZ-71-T,Volvo,EW160E,2019,115.0,Stage-IV,D,11.202432261538394,56 - 130 kW,1614,299240,299240,20251203,,299240,,,,4.3,0.0,,20462,30.528119783991876,0.2593682334796706,80.18843203907355,5,,0.060318193832481534,0.0,0.0,,0.16813000000000003,,,,,,,,,0.008496043494158338,0.04563218583470867,5.370992493868964,0.18681713022152918,0.1932712868335562,0.3419905135884802,0.055293224231797555,dhi
304983,Vogelzang,Tractor,Tractor 4x4,T-85-FBS,Fendt,724 Vario,2022,181.0,Stage-V,D,16.96917926705213,130 - 560 kW,2549,304983,304983,20260122,,304983,,,,8.25,0.0,,29499,27.55551532002271,0.5118032973495338,72.38027049081354,8,,0.062036763315095,0.0,0.0,,0.5077050000000001,,,,,,,,,0.018573533878992323,0.062459473892710234,3.362821221833035,0.07431649109023282,0.18977061272812268,1.6969576057741635,0.03459415854160735,dtc
303652,Boskalis,Dumper,Achteroverdumper 3-assen,D29,Volvo,A30G,2025,264.0,Stage-V,D,24.049392590071868,130 - 560 kW,2486,303652,303652,20251217,,303652,,,,8.8,0.0,,32073,71.20907561492739,0.08204103245659958,187.0453916230744,8,,0.009322844597340861,0.0,0.0,,0.7898880000000001,,,,,,,,,0.0011521148357584003,0.009208609701132471,7.992788058380254,0.12110284936939779,0.4290748383206082,-0.808795517402729,0.0705944545773253,dhc
300530,Reimert,Grondwals,Trilwals,T-14-BHV,Caterpillar,CS44B,2016,74.9,Stage-IV,D,7.651950928038955,56 - 130 kW,2148,300530,300530,20251128,,300530,,,,0.05,0.5,0.00295,689,0.8936594998551748,0.034349838842301875,2.347381842617984,0,0.06869967768460375,0.6869967768460374,10.0,0.5340453938584779,10.644013166881992,0.0012733000000000002,-0.07652103844479075,,,,,,,,0.038437278233900675,0.17947749515278844,4.66936014721495,0.24936502788864884,0.005782701299217947,4.940102568837051,-0.00949232110195428,dhc
304375,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H244,Caterpillar,352,2025,332.0,Stage-V,D,30.10952820638774,130 - 560 kW,2488,304375,304375,20260205,,304375,,,,8.35,271.5,1.50785,31392,278.7186616808393,0.2807222927466846,732.1123154114274,8,0.0010339679290853943,0.03361943625708798,32.51497,0.3917466265060241,-0.813826114834576,0.942548,0.06982566824608308,,,,,,,,0.0010071887223258112,0.032192923480124376,31.96314927532561,0.38509818404006757,1.5486807730765317,-0.8187345658143507,0.0698896552615279,"dhi, zwaar"
300549,Reimert,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine 36 - 150 kW,T-30-FTG,Caterpillar,M314,2022,100.0,Stage-V,D,9.61091765226971,56 - 130 kW,2149,300549,300549,20251211,,300549,,,,0.0,28.5,,29574,69.51962414034514,0.21469280776859243,182.60769727073807,8,0.007533080974336576,,,,,0.0,,,,,,,,,0.003088233148890073,0.02613424318546469,8.462522719457716,0.33850090877830863,0.416480970357864,-0.48450752123412455,0.0663100156840139,"dhi, zwaar"
68249,Ballast Nedam,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,BNSG 2,Komatsu,PC 290-11 14m. RGE,2019,160.0,Stage-V,D,15.377780667681362,130 - 560 kW,802,493788,68249,20251004,56221,56220,8.85,141.5,0.80835,8.6,152.834,0.868304,30964,139.33651073018345,0.1019725501177181,365.996215957851,8,0.0006672111579734751,0.011857273269502104,17.771395,0.44428487499999997,-0.8825612341786769,0.46784000000000003,0.0709003040224131,0.0007206540644361703,0.011522322047199786,15.9887,0.3997175,-0.8738509926174082,0.46784000000000003,0.07085231909482688,0.000731843718371717,0.011855741673106893,16.199827060734766,0.40499567651836915,0.7954227129429903,-0.8718008067176897,0.07081913380827486,"dhi, zwaar"
67664,Wagenborg,Mobiele hijskraan,Torenkraan 4-asser,K9421 Boven,Spierings,SK 597-AT4,2018,103.0,Stage-IIIa,C,10.163193350546488,56 - 130 kW,1593,562042,67664,20251209,67452,67665,7.4,46.0,0.3406,7.383333,40.059,0.301306,24901,22.008005517557685,0.17562410238000345,57.80858655060926,6,0.004384135958960619,0.02378656121564657,5.425598,0.2107028349514563,-0.4171237798782519,0.760483299,0.04682049941662116,0.00381791526913051,0.023732986808108574,6.216216,0.24140644660194174,-0.48436846042277326,0.760483299,0.047796592515122714,0.007980009921384878,0.025390418424668965,3.1817527390069493,0.12356321316531842,0.17983755641588078,-0.02342922201485864,0.0404161977640083,fpi
304321,Reimert,Tractor,Tractor 4x4,T-62-GGP,Massey-Ferguson,MF 7S.165,2023,134.0,Stage-V,D,12.617830318410196,130 - 560 kW,2544,304321,304321,20260116,,304321,,,,0.4,3.0,0.0182,2280,3.6699187540411327,0.07987444495690521,9.63980201465489,0,0.02662481498563507,0.19968611239226303,7.5,0.22388059701492538,3.3887057668629232,0.018224,0.015308373219633912,,,,,,,,0.021764635761745796,0.12611761104648772,5.794611608807898,0.17297348085993725,0.022984226271822117,2.4751852863034407,0.02630051051957248,dtc
67375,SOMA,Tractor,Tractor 4x4,TPH-52-R,New Holland,T6.140,2015,96.0,Stage-IIIb,C,9.734054595468297,56 - 130 kW,1422,562365,67375,20250904,67377,67376,0.016667,0.0,,0.0,0.0,,74,0.0035374888052639103,6.683739821665153e-05,0.00929194731470611,0,,,,,,0.0,,,0.0040101636897252975,0.0,0.0,,0.0,,0.01889402395201791,0.0032516369845123584,0.17209870130206326,0.007170779220919302,0.0001261224261147418,-0.4700593679046009,0.07643276417973456,dtc
68077,Heijmans,Asfaltverdichting,Statische wals,16-25-03-0052,Hamm,HW90B/10 drierolwals (REBUILD) H123,2019,45.0,Stage-V,A,4.707942659639846,37 - 56 kW,1951,563428,68077,20250910,68078,68076,2.85,15.0,0.31425,2.833333,13.575,0.285667,9937,12.642856028183312,0.16478568798182205,33.209080957792466,2,0.012138908875272343,0.058159661424132654,4.791177,0.4258824,-0.42315462415392024,0.22949997300000002,,0.01098571253212147,0.057819539642744576,5.263157,0.46783617777777775,-0.4756223135025551,0.22949997300000002,,0.013033897373701295,0.05969896788685413,4.580285249698965,0.40713646663990805,0.2666585055636662,-0.3820347577756954,,dhi
304892,VolkerStaal,Rupshijskraan,Draadkraan vakwerk rups,304-074,Liebherr,HS875HD,2005,605.0,Stage-II,X,64.24638801694636,> 560 kW,2610,304892,304892,20260122,,,,,,,,,9744,11.690719926329141,0.5643904248423564,30.708098203671945,2,,,,,,,,,,,,,,,0.04827678948764053,0.20851868122714676,4.319232563725684,0.02855690951223593,0.3642549277898742,0.5494379946122052,,fpi
303201,Reimert,Lader,Wiellader,TPK-59-R,Caterpillar,924G,2007,90.0,Stage-IIIa,C,9.850735664418343,56 - 130 kW,2546,303201,303201,20260217,,303201,,,,0.0,0.0,,1404,4.815814227526519,0.09964863213473392,12.649733905306308,0,,,,,,0.0,,,,,,,,,0.020691959329568053,0.2555093131659844,12.348241609042356,0.5488107381796603,0.033734373901675024,1.9539197148041936,0.010245557873681078,dtc
302288,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H227,Volvo,EC300EL,2024,189.0,Stage-V,D,17.471210560050014,130 - 560 kW,2274,302288,302288,20260119,,302288,,,,7.1,0.0,,24872,161.39306960959382,0.28071295277272085,423.9323379736189,6,,0.03953703560179167,0.0,0.0,,0.456246,,,,,,,,,0.0017393123103226125,0.040630699581860476,23.360209285429697,0.4943959637127978,0.9060670158918072,-0.6901852204647072,0.06842331927817734,"dhi, zwaar"
69448,Ballast Nedam,Lader,Wiellader,0082,Volvo,L70H,2020,115.0,Stage-V,D,11.123069896681516,56 - 130 kW,2224,569038,69448,20260202,,69731,,,,7.633333,92.741,0.538968,26320,44.918269332999266,0.17754744629974623,117.98714146852696,7,0.0019144439492753606,0.023259491797324474,12.149476,0.4225904695652174,-0.6705788724010586,0.2984633203,0.06847195658269087,,,,,,,,0.003952677806518043,0.024284605486053518,6.143836324328719,0.21369865475925978,0.2791142093981962,-0.36388961822273447,0.06491553468916439,dtc
302131,Boskalis,Hydraulische rupsgraafmachine,Hydraulische rupsgraafmachine > 150 kW,H216,Caterpillar,330LRE,2020,205.0,Stage-V,D,19.413136936139974,130 - 560 kW,2279,302131,302131,20251016,,302131,,,,0.0,0.0,,31492,147.80310853247016,0.3415221937060913,388.235489364629,8,,,,,,0.0,,,,,,,,,0.0023106563664123743,0.03904102650377248,16.896076401178284,0.32967953953518603,0.8418756710753383,-0.5943317933515518,0.06735928331685767,"dhi, zwaar"
68049,SOMA,Lader,Wiellader,,Volvo,L60H,2025,98.0,Stage-V,D,9.255532140820211,56 - 130 kW,2039,564354,68049,20251216,,,,,,,,,6536,6.979723966452383,0.1947243957265931,18.33369119669297,1,,,,,,,,,,,,,,,0.027898581184947147,0.10725337195876364,3.8444023818900463,0.1569143829342876,0.0467682844188429,3.1635992884130433,0.013917415390608496,dtc
298855,Sight,Werktuigdrager,Werktuigdrager,U22TT001,AEBI,TERRATRAC TT281,2022,80.0,Stage-V,D,7.794063698276248,56 - 130 kW,2580,298855,298855,20260113,,298855,,,,0.3,0.5,0.0042,1117,0.7178501538756645,0.016788778896718894,1.885582167706314,0,0.03357755779343779,0.055962596322396314,1.666666,0.0833333,2.997328308742594,0.00816,0.005266178709917845,,,,,,,,0.023387581385998838,0.05410900226803435,2.3135783634483524,0.11567891817241763,0.005427775830928586,2.0931231170331266,0.025594723887186272,
